# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Sun Dec 31 03:59:10 2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# User ID:         asafka7a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# User preference: fifth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# CONSTRAINT:  where (pl_controv_flag = 0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# CONSTRAINT:  and pl_orbperstr not null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# CONSTRAINT:  and pl_orbsmaxstr not null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# CONSTRAINT:  and pl_radjstr not null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# CONSTRAINT:  and pl_bmassjstr not null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# CONSTRAINT:  and pl_densstr not null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# CONSTRAINT:  and st_spectype not null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# CONSTRAINT:  and st_radstr not null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# CONSTRAINT:  and st_massstr not null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# CONSTRAINT:  and st_agestr not null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# CONSTRAINT:  and sy_diststr not null),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# CONSTRAINT:  order by st_spectype asc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN pl_name:        Planet Name,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN pl_controv_flag: Controversial Flag,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN pl_orbper:      Orbital Period [days],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN pl_orbpererr1:  Orbital Period Upper Unc. [days],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN pl_orbpererr2:  Orbital Period Lower Unc. [days],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN pl_orbperlim:   Orbital Period Limit Flag,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN pl_orbsmax:     Orbit Semi-Major Axis [au]),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN pl_orbsmaxerr1: Orbit Semi-Major Axis Upper Unc. [au],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN pl_orbsmaxerr2: Orbit Semi-Major Axis Lower Unc. [au],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN pl_orbsmaxlim:  Orbit Semi-Major Axis Limit Flag,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN pl_radj:        Planet Radius [Jupiter Radius],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN pl_radjerr1:    Planet Radius Upper Unc. [Jupiter Radius],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN pl_radjerr2:    Planet Radius Lower Unc. [Jupiter Radius],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN pl_radjlim:     Planet Radius Limit Flag,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN pl_bmassj:      Planet Mass or Mass*sin(i) [Jupiter Mass],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN pl_bmassjerr1:  Planet Mass or Mass*sin(i) [Jupiter Mass] Upper Unc.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN pl_bmassjerr2:  Planet Mass or Mass*sin(i) [Jupiter Mass] Lower Unc.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN pl_bmassjlim:   Planet Mass or Mass*sin(i) [Jupiter Mass] Limit Flag,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN pl_bmassprov:   Planet Mass or Mass*sin(i) Provenance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN pl_dens:        Planet Density [g/cm**3],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN pl_denserr1:    Planet Density Upper Unc. [g/cm**3],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN pl_denserr2:    Planet Density Lower Unc. [g/cm**3],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN pl_denslim:     Planet Density Limit Flag,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN pl_orbeccen:    Eccentricity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN pl_orbeccenerr1: Eccentricity Upper Unc.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN pl_orbeccenerr2: Eccentricity Lower Unc.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN pl_orbeccenlim: Eccentricity Limit Flag,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN st_spectype:    Spectral Type,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN st_rad:         Stellar Radius [Solar Radius],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN st_raderr1:     Stellar Radius Upper Unc. [Solar Radius],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN st_raderr2:     Stellar Radius Lower Unc. [Solar Radius],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN st_radlim:      Stellar Radius Limit Flag,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN st_mass:        Stellar Mass [Solar mass],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN st_masserr1:    Stellar Mass Upper Unc. [Solar mass],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN st_masserr2:    Stellar Mass Lower Unc. [Solar mass],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN st_masslim:     Stellar Mass Limit Flag,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN st_age:         Stellar Age [Gyr],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN st_ageerr1:     Stellar Age Upper Unc. [Gyr],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN st_ageerr2:     Stellar Age Lower Unc. [Gyr],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN st_agelim:      Stellar Age Limit Flag,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN sy_dist:        Distance [pc],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN sy_disterr1:    Distance [pc] Upper Unc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN sy_disterr2:    Distance [pc] Lower Unc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pl_name,pl_controv_flag,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim,pl_bmassprov,pl_dens,pl_denserr1,pl_denserr2,pl_denslim,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,st_spectype,st_rad,st_raderr1,st_raderr2,st_radlim,st_mass,st_masserr1,st_masserr2,st_masslim,st_age,st_ageerr1,st_ageerr2,st_agelim,sy_dist,sy_disterr1,sy_disterr2
K2-32 e,0,4.34934000,0.00039000,-0.00039000,0,0.048990,0.000410,-0.000380,0,0.108,0.005,-0.004,0,0.00661,0.00409,-0.00346,0,Mass,6.300000,4.130000,-3.490000,0,0.043000,0.048000,-0.030000,0,G9 V,0.86,0.02,-0.02,0,0.83,0.02,-0.02,0,7.900,4.500,-4.500,0,157.6820000,1.3090000,-1.2880000
Kepler-67 b,0,15.72590000,0.00011000,-0.00011000,0,0.117100,0.001500,-0.001500,0,0.262,0.014,-0.014,0,0.02820,,,0,M-R relationship,1.940000,,,0,0.000000,,,0,G9 V,0.78,0.03,-0.03,0,0.86,0.03,-0.03,0,1.000,0.170,-0.170,0,1131.1900000,70.6300000,-62.9200000
TOI-1062 b,0,4.11296000,0.00150000,-0.00150000,0,0.052000,0.024000,-0.025000,0,0.202,0.009,-0.008,0,0.03194,0.00255,-0.00264,0,Mass,4.850000,0.840000,-0.740000,0,0.177000,0.067000,-0.064000,0,G9 V,0.84,0.09,-0.09,0,0.94,0.02,-0.02,0,2.500,0.300,-0.300,0,82.1733000,0.1635000,-0.1629000
TOI-1062 c,0,7.97200000,0.01800000,-0.02400000,0,0.080000,0.013000,-0.012000,0,0.276,,,0,0.03077,0.00396,-0.00371,0,Msini,1.800000,,,0,0.140000,0.073000,-0.069000,0,G9 V,0.84,0.09,-0.09,0,0.94,0.02,-0.02,0,2.500,0.300,-0.300,0,82.1733000,0.1635000,-0.1629000
TOI-1416 b,0,1.06975680,0.00000280,-0.00000280,0,0.019000,0.000300,-0.000300,0,0.145,0.007,-0.007,0,0.01095,0.00148,-0.00148,0,Mass,4.500000,0.990000,-0.830000,0,0.000000,,,0,G9 V,0.79,0.04,-0.03,0,0.80,0.04,-0.04,0,6.900,0.100,-0.100,0,55.0135000,0.0775000,-0.0772000
TOI-199 b,0,104.85400000,0.00100000,-0.00200000,0,0.425400,0.002000,-0.002000,0,0.810,0.005,-0.005,0,0.17000,0.02000,-0.02000,0,Mass,0.397000,,,0,0.090000,0.010000,-0.020000,0,G9 V,0.82,0.00,0.00,0,0.94,0.00,-0.01,0,0.800,1.200,-0.600,0,102.2700000,0.1910000,-0.1900000
TOI-199 c,0,273.69000000,0.26000000,-0.22000000,0,0.807000,0.003000,-0.003000,0,1.010,,,0,0.28000,0.02000,-0.01000,0,Mass,0.330000,,,0,0.096000,0.008000,-0.009000,0,G9 V,0.82,0.00,0.00,0,0.94,0.00,-0.01,0,0.800,1.200,-0.600,0,102.2700000,0.1910000,-0.1900000
TOI-421 b,0,5.19672000,0.00049000,-0.00049000,0,0.056000,0.001800,-0.001800,0,0.239,0.017,-0.016,0,0.02256,0.00208,-0.00208,0,Mass,2.050000,0.520000,-0.410000,0,0.163000,0.082000,-0.071000,0,G9 V,0.87,0.01,-0.01,0,0.85,0.03,-0.02,0,9.400,2.400,-3.100,0,74.7969000,0.2041000,-0.2029000
TOI-421 c,0,16.06819000,0.00035000,-0.00035000,0,0.118900,0.003900,-0.003900,0,0.454,0.014,-0.013,0,0.05166,0.00334,-0.00327,0,Mass,0.685000,0.080000,-0.072000,0,0.152000,0.042000,-0.042000,0,G9 V,0.87,0.01,-0.01,0,0.85,0.03,-0.02,0,9.400,2.400,-3.100,0,74.7969000,0.2041000,-0.2029000
TOI-561 b,0,0.44656880,0.00000070,-0.00000080,0,0.010600,0.000100,-0.000100,0,0.127,0.003,-0.003,0,0.00629,0.00072,-0.00072,0,Mass,3.800000,0.500000,-0.500000,0,0.000000,,,0,G9 V,0.84,0.01,-0.01,0,0.81,0.04,-0.04,0,11.000,2.800,-3.500,0,85.7990000,0.4988000,-0.4932000
TOI-561 c,0,10.77883100,0.00003400,-0.00003600,0,0.088400,0.000900,-0.000900,0,0.260,0.004,-0.004,0,0.01696,0.00217,-0.00214,0,Mass,1.200000,0.200000,-0.200000,0,0.030000,0.035000,-0.021000,0,G9 V,0.84,0.01,-0.01,0,0.81,0.04,-0.04,0,11.000,2.800,-3.500,0,85.7990000,0.4988000,-0.4932000
HD 11964 b,0,1945.00000000,26.00000000,-26.00000000,0,3.160000,0.190000,-0.190000,0,1.260,,,0,0.62200,0.05600,-0.05600,0,Msini,0.388000,,,0,0.041000,0.047000,-0.047000,0,G9 V CN+1,2.01,0.10,-0.09,0,0.91,0.12,-0.11,0,7.450,0.730,-0.730,0,33.5369000,0.0428000,-0.0428000
HD 11964 c,0,37.91000000,0.04100000,-0.04100000,0,0.229000,0.013000,-0.013000,0,0.480,,,0,0.07880,0.00970,-0.00970,0,Msini,0.882000,,,0,0.300000,0.170000,-0.170000,0,G9 V CN+1,2.01,0.10,-0.09,0,0.91,0.12,-0.11,0,7.450,0.730,-0.730,0,33.5369000,0.0428000,-0.0428000
HD 216770 b,0,118.45000000,0.55000000,-0.55000000,0,0.460000,0.010000,-0.010000,0,1.260,,,0,0.57000,0.05000,-0.05000,0,Msini,0.355000,,,0,0.370000,0.060000,-0.060000,0,G9 V CN+1,0.93,0.02,-0.02,0,0.74,0.07,-0.07,0,3.100,,,0,36.6625000,0.0984000,-0.0979000
Kepler-421 b,0,704.19840000,0.00160000,-0.00160000,0,1.219000,0.089000,-0.089000,0,0.371,0.017,-0.014,0,0.05080,,,0,M-R relationship,1.230000,,,0,0.041000,0.095000,-0.034000,0,G9/K0,0.76,0.03,-0.03,0,0.79,0.03,-0.03,0,4.000,0.800,-0.800,0,348.5580000,2.0390000,-2.0150000
HAT-P-17 b,0,10.33852000,0.00000900,-0.00000900,0,0.088200,0.001300,-0.001400,0,1.050,0.040,-0.040,0,0.58000,0.06000,-0.06000,0,Mass,0.640000,0.050000,-0.050000,0,0.350000,0.010000,-0.010000,0,K,0.87,0.04,-0.04,0,0.99,0.15,-0.15,0,7.800,3.300,-3.300,0,92.3831000,0.4851000,-0.4802000
HAT-P-17 c,0,5584.00000000,7700.00000000,-2100.00000000,0,5.600000,3.500000,-1.400000,0,1.170,,,0,3.40000,1.10000,-0.70000,0,Msini,2.640000,,,0,0.390000,0.230000,-0.170000,0,K,0.84,0.04,-0.04,0,0.92,0.15,-0.08,0,7.800,3.300,-3.300,0,92.3831000,0.4851000,-0.4802000
HAT-P-3 b,0,2.89970000,0.00005400,-0.00005400,0,0.038660,0.000410,-0.000410,0,0.940,0.070,-0.070,0,0.65000,0.11000,-0.11000,0,Mass,0.855000,0.071000,-0.071000,0,0.000000,,,0,K,0.87,0.06,-0.06,0,1.06,0.28,-0.28,0,1.600,2.100,-2.100,0,134.5540000,0.4800000,-0.4770000
HAT-P-68 b,0,2.29840551,0.00000052,-0.00000052,0,0.029960,0.000430,-0.000120,0,1.072,0.012,-0.012,0,0.72400,0.04300,-0.04300,0,Mass,0.727000,0.051000,-0.051000,0,0.041000,,,1,K,0.67,0.00,0.00,0,0.68,0.03,-0.01,0,11.100,1.100,-6.900,0,202.1520000,0.9530000,-0.9430000
HATS-2 b,0,1.35413300,0.00000100,-0.00000100,0,0.023000,0.000300,-0.000300,0,1.168,0.030,-0.030,0,1.34500,0.15000,-0.15000,0,Mass,1.050000,0.140000,-0.140000,0,0.000000,,,0,K,0.90,0.02,-0.02,0,0.88,0.04,-0.04,0,9.700,2.900,-2.900,0,341.9250000,3.6740000,-3.5980000
Kepler-1661 b,0,175.06000000,0.06000000,-0.06000000,0,0.633000,0.005000,-0.005000,0,0.345,0.005,-0.005,0,0.05349,0.03776,-0.03776,0,Mass,1.600000,1.100000,-1.100000,0,0.057000,0.005000,-0.005000,0,K,0.76,0.01,-0.01,0,0.84,0.02,-0.02,0,2.000,1.000,-1.000,0,410.6070000,2.8825000,-2.8825000
Kepler-444 b,0,3.60010530,0.00000830,-0.00000800,0,0.041780,0.000790,-0.000790,0,0.036,0.001,-0.001,0,0.00012,,,0,M-R relationship,3.140000,,,0,0.160000,0.210000,-0.100000,0,K,0.75,0.01,-0.01,0,0.76,0.04,-0.04,0,11.230,0.910,-0.990,0,36.4396000,0.0395000,-0.0394000
Kepler-444 c,0,4.54588410,0.00000700,-0.00000710,0,0.048810,0.000930,-0.000930,0,0.044,0.002,-0.002,0,0.00025,,,0,M-R relationship,3.550000,,,0,0.310000,0.120000,-0.150000,0,K,0.75,0.01,-0.01,0,0.76,0.04,-0.04,0,11.230,0.910,-0.990,0,36.4396000,0.0395000,-0.0394000
Kepler-444 d,0,6.18939200,0.00001200,-0.00001200,0,0.060000,0.001100,-0.001100,0,0.047,0.002,-0.002,0,0.00063,0.00157,-0.00031,0,Mass,7.900000,20.600000,-5.700000,0,0.180000,0.160000,-0.120000,0,K,0.75,0.01,-0.01,0,0.76,0.04,-0.04,0,11.230,0.910,-0.990,0,36.4396000,0.0395000,-0.0394000
Kepler-444 e,0,7.74349300,0.00001700,-0.00001600,0,0.069600,0.001300,-0.001300,0,0.049,0.002,-0.001,0,0.00031,0.00063,-0.00031,0,Mass,4.800000,6.500000,-3.900000,0,0.100000,0.200000,-0.070000,0,K,0.75,0.01,-0.01,0,0.76,0.04,-0.04,0,11.230,0.910,-0.990,0,36.4396000,0.0395000,-0.0394000
Kepler-444 f,0,9.74048600,0.00001300,-0.00001300,0,0.081100,0.001500,-0.001500,0,0.066,0.004,-0.004,0,0.00104,,,0,M-R relationship,4.480000,,,0,0.290000,0.200000,-0.190000,0,K,0.75,0.01,-0.01,0,0.76,0.04,-0.04,0,11.230,0.910,-0.990,0,36.4396000,0.0395000,-0.0394000
NGTS-11 b,0,35.45533000,0.00019000,-0.00019000,0,0.201000,0.002100,-0.002200,0,0.817,0.028,-0.032,0,0.34400,0.09200,-0.07300,0,Mass,0.780000,0.210000,-0.170000,0,0.130000,0.100000,-0.090000,0,K,0.83,0.01,-0.01,0,0.86,0.03,-0.03,0,3.900,1.600,-1.600,0,190.4220000,1.7770000,-1.7440000
TOI-178 b,0,1.91455800,0.00001800,-0.00001800,0,0.026070,0.000780,-0.000780,0,0.103,0.007,-0.006,0,0.00472,0.00123,-0.00138,0,Mass,5.400000,1.900000,-1.700000,0,,,,,K,0.65,0.01,-0.01,0,0.65,0.03,-0.03,0,7.100,6.100,-5.300,0,62.6990000,0.2074000,-0.2061000
TOI-178 c,0,3.23845000,0.00002000,-0.00001900,0,0.037000,0.001100,-0.001100,0,0.149,0.010,-0.009,0,0.01501,0.00173,-0.00214,0,Mass,5.620000,1.500000,-1.300000,0,,,,,K,0.65,0.01,-0.01,0,0.65,0.03,-0.03,0,7.100,6.100,-5.300,0,62.6990000,0.2074000,-0.2061000
TOI-178 d,0,6.55770000,0.00001600,-0.00001600,0,0.059200,0.001800,-0.001800,0,0.229,0.007,-0.007,0,0.00947,0.00252,-0.00324,0,Mass,0.976000,0.300000,-0.340000,0,,,,,K,0.65,0.01,-0.01,0,0.65,0.03,-0.03,0,7.100,6.100,-5.300,0,62.6990000,0.2074000,-0.2061000
TOI-178 e,0,9.96188100,0.00004200,-0.00004200,0,0.078300,0.002300,-0.002400,0,0.197,0.008,-0.008,0,0.01214,0.00393,-0.00296,0,Mass,1.980000,0.788000,-0.530000,0,,,,,K,0.65,0.01,-0.01,0,0.65,0.03,-0.03,0,7.100,6.100,-5.300,0,62.6990000,0.2074000,-0.2061000
TOI-178 f,0,15.23191500,0.00011500,-0.00009500,0,0.103900,0.003100,-0.003100,0,0.204,0.010,-0.010,0,0.02429,0.00525,-0.00478,0,Mass,3.600000,1.200000,-0.830000,0,,,,,K,0.65,0.01,-0.01,0,0.65,0.03,-0.03,0,7.100,6.100,-5.300,0,62.6990000,0.2074000,-0.2061000
TOI-178 g,0,20.70950000,0.00014000,-0.00011000,0,0.127500,0.003800,-0.003900,0,0.256,0.012,-0.012,0,0.01240,0.00412,-0.00510,0,Mass,0.915000,0.360000,-0.370000,0,,,,,K,0.65,0.01,-0.01,0,0.65,0.03,-0.03,0,7.100,6.100,-5.300,0,62.6990000,0.2074000,-0.2061000
TOI-181 b,0,4.53200000,0.00000200,-0.00000200,0,0.053900,0.004300,-0.003600,0,0.634,0.008,-0.009,0,0.14520,0.00850,-0.02400,0,Mass,0.756200,0.015000,-0.100000,0,0.154300,0.060000,-0.030000,0,K,0.74,0.02,-0.02,0,0.82,0.04,-0.04,0,5.400,4.900,-4.900,0,96.2338000,0.5781000,-0.5714000
TOI-2076 b,0,10.35509000,0.00020000,-0.00014000,0,0.068200,0.001300,-0.001300,0,0.225,0.003,-0.003,0,0.02170,,,0,M-R relationship,2.370000,,,0,,,,,K,0.77,0.01,-0.01,0,0.85,0.03,-0.03,0,0.204,0.053,-0.050,0,41.9091000,0.0528000,-0.0526000
TOI-2076 c,0,21.01538000,0.00084000,-0.00074000,0,0.109300,0.002100,-0.002100,0,0.312,0.004,-0.004,0,0.03780,,,0,M-R relationship,1.540000,,,0,,,,,K,0.77,0.01,-0.01,0,0.85,0.03,-0.03,0,0.204,0.053,-0.050,0,41.9091000,0.0528000,-0.0526000
TOI-2076 d,0,35.12537000,0.00067000,-0.00067000,0,0.153900,0.002900,-0.002900,0,0.288,0.006,-0.006,0,0.03310,,,0,M-R relationship,1.710000,,,0,,,,,K,0.77,0.01,-0.01,0,0.85,0.03,-0.03,0,0.204,0.053,-0.050,0,41.9091000,0.0528000,-0.0526000
TOI-4010 b,0,1.34833500,0.00000300,-0.00000200,0,0.022900,0.000200,-0.000200,0,0.269,0.007,-0.007,0,0.03461,0.00406,-0.00400,0,Mass,2.200000,0.300000,-0.300000,0,0.030000,0.030000,-0.020000,0,K V,0.83,0.01,-0.01,0,0.88,0.03,-0.03,0,6.100,3.100,-3.100,0,177.5040000,0.9940000,-0.9820000
TOI-4010 c,0,5.41465400,0.00000700,-0.00000700,0,0.058000,0.001000,-0.001000,0,0.529,0.010,-0.011,0,0.06390,0.00670,-0.00664,0,Mass,0.500000,0.100000,-0.100000,0,0.030000,0.030000,-0.020000,0,K V,0.83,0.01,-0.01,0,0.88,0.03,-0.03,0,6.100,3.100,-3.100,0,177.5040000,0.9940000,-0.9820000
TOI-4010 d,0,14.70886000,0.00003000,-0.00003000,0,0.113000,0.001000,-0.001000,0,0.551,0.012,-0.013,0,0.12003,0.01029,-0.01013,0,Mass,0.900000,0.100000,-0.100000,0,0.070000,0.030000,-0.030000,0,K V,0.83,0.01,-0.01,0,0.88,0.03,-0.03,0,6.100,3.100,-3.100,0,177.5040000,0.9940000,-0.9820000
TOI-4010 e,0,762.00000000,90.00000000,-90.00000000,-1,1.570000,0.120000,-0.130000,0,1.190,,,0,2.17728,0.20766,-0.19822,0,Msini,1.620000,,,0,0.260000,0.040000,-0.040000,0,K V,0.83,0.01,-0.01,0,0.88,0.03,-0.03,0,6.100,3.100,-3.100,0,177.5040000,0.9940000,-0.9820000
TOI-836 b,0,3.81673000,0.00001000,-0.00001000,0,0.042200,0.000930,-0.000930,0,0.152,0.006,-0.006,0,0.01425,0.00289,-0.00271,0,Mass,5.020000,0.360000,-0.440000,0,0.053000,0.042000,-0.042000,0,K V,0.67,0.01,-0.01,0,0.68,0.05,-0.04,0,5.400,6.300,-5.000,0,27.5024000,0.0294000,-0.0293000
TOI-836 c,0,8.59545000,0.00001000,-0.00001000,0,0.075000,0.001600,-0.001600,0,0.231,0.008,-0.008,0,0.03020,0.00850,-0.00787,0,Mass,3.060000,0.480000,-0.540000,0,0.078000,0.056000,-0.056000,0,K V,0.67,0.01,-0.01,0,0.68,0.05,-0.04,0,5.400,6.300,-5.000,0,27.5024000,0.0294000,-0.0293000
TOI-969 b,0,1.82373050,0.00000200,-0.00000210,0,0.026360,0.000170,-0.000170,0,0.247,0.008,-0.009,0,0.02863,0.00315,-0.00315,0,Mass,2.340000,0.390000,-0.340000,0,,,,,K V,0.67,0.02,-0.02,0,0.73,0.01,-0.01,0,2.030,0.170,-0.170,0,77.2554000,0.3267000,-0.3240000
TOI-969 c,0,1700.00000000,290.00000000,-280.00000000,0,2.520000,0.270000,-0.290000,0,1.110,,,0,11.30000,1.10000,-0.90000,0,Msini,10.400000,,,0,0.628000,0.043000,-0.036000,0,K V,0.67,0.02,-0.02,0,0.73,0.01,-0.01,0,2.030,0.170,-0.170,0,77.2554000,0.3267000,-0.3240000
8 UMi b,0,93.40000000,4.50000000,-4.50000000,0,0.490000,0.020000,-0.020000,0,1.220,,,0,1.31000,0.16000,-0.16000,0,Msini,0.910000,,,0,0.060000,0.090000,-0.090000,0,K0,10.30,0.57,-0.57,0,1.44,0.19,-0.19,0,1.700,0.200,-0.200,0,162.5520000,0.6510000,-0.6460000
BD+15 2940 b,0,137.48000000,0.34000000,-0.34000000,0,0.539000,,,0,1.230,,,0,1.11000,,,0,Msini,0.754000,,,0,0.260000,0.100000,-0.100000,0,K0,14.70,2.80,-2.80,0,1.10,0.20,-0.20,0,7.100,4.200,-4.200,0,426.4200000,6.4400000,-6.4400000
BD+49 828 b,0,2590.00000000,300.00000000,-180.00000000,0,4.200000,0.320000,-0.200000,0,1.210,,,0,1.60000,0.40000,-0.20000,0,Msini,1.140000,,,0,0.350000,0.240000,-0.100000,0,K0,7.60,1.30,-1.30,0,1.52,0.22,-0.22,0,2.340,1.200,-0.800,0,442.0420000,7.6540000,-7.6540000
HD 108863 b,0,437.70000000,2.80000000,-2.80000000,0,1.320000,0.100000,-0.100000,0,1.180,,,0,2.41400,0.07800,-0.07800,0,Msini,1.790000,,,0,0.032000,0.027000,-0.027000,0,K0,5.74,,,0,1.59,,,0,1.800,0.400,-0.400,0,164.7420000,1.3265000,-1.3265000
HD 114783 b,0,493.70000000,1.80000000,-1.80000000,0,1.160000,0.019000,-0.019000,0,1.230,,,0,1.10000,0.06000,-0.06000,0,Msini,0.747000,,,0,0.144000,0.032000,-0.032000,0,K0,0.84,0.02,-0.02,0,0.85,0.03,-0.03,0,6.000,4.900,-4.900,0,21.0628000,0.0285000,-0.0284000
HD 116029 b,0,670.00000000,11.00000000,-11.00000000,0,1.650000,0.050000,-0.050000,0,1.210,,,0,1.40000,0.29000,-0.29000,0,Msini,0.972000,,,0,0.000000,,,0,K0,4.89,0.21,-0.21,0,0.83,0.24,-0.24,0,2.700,0.500,-0.500,0,123.2450000,0.5880000,-0.5880000
