# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Sat Apr 19 03:22:22 2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# User ID:         asafka7a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# User preference: seventh*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# CONSTRAINT:  where (pl_controv_flag = 0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# CONSTRAINT:  and pl_orbperstr not null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# CONSTRAINT:  and pl_orbsmaxstr not null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# CONSTRAINT:  and pl_radjstr not null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# CONSTRAINT:  and pl_bmassjstr < 13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# CONSTRAINT:  and pl_densstr not null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# CONSTRAINT:  and st_spectype not null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# CONSTRAINT:  and st_radstr not null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# CONSTRAINT:  and st_massstr not null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# CONSTRAINT:  and st_agestr not null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# CONSTRAINT:  and sy_diststr not null),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# CONSTRAINT:  order by st_spectype desc, pl_orbsmax desc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN pl_name:        Planet Name,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN pl_controv_flag: Controversial Flag,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN pl_orbper:      Orbital Period [days],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN pl_orbpererr1:  Orbital Period Upper Unc. [days],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN pl_orbpererr2:  Orbital Period Lower Unc. [days],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN pl_orbperlim:   Orbital Period Limit Flag,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN pl_orbsmax:     Orbit Semi-Major Axis [au],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN pl_orbsmaxerr1: Orbit Semi-Major Axis Upper Unc. [au],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN pl_orbsmaxerr2: Orbit Semi-Major Axis Lower Unc. [au],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN pl_orbsmaxlim:  Orbit Semi-Major Axis Limit Flag,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN pl_radj:        Planet Radius [Jupiter Radius],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN pl_radjerr1:    Planet Radius Upper Unc. [Jupiter Radius],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN pl_radjerr2:    Planet Radius Lower Unc. [Jupiter Radius],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN pl_radjlim:     Planet Radius Limit Flag,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN pl_bmassj:      Planet Mass or Mass*sin(i) [Jupiter Mass],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN pl_bmassjerr1:  Planet Mass or Mass*sin(i) [Jupiter Mass] Upper Unc.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN pl_bmassjerr2:  Planet Mass or Mass*sin(i) [Jupiter Mass] Lower Unc.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN pl_bmassjlim:   Planet Mass or Mass*sin(i) [Jupiter Mass] Limit Flag,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN pl_bmassprov:   Planet Mass or Mass*sin(i) Provenance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN pl_dens:        Planet Density [g/cm**3],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN pl_denserr1:    Planet Density Upper Unc. [g/cm**3],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN pl_denserr2:    Planet Density Lower Unc. [g/cm**3],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN pl_denslim:     Planet Density Limit Flag,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN pl_orbeccen:    Eccentricity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN pl_orbeccenerr1: Eccentricity Upper Unc.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN pl_orbeccenerr2: Eccentricity Lower Unc.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN pl_orbeccenlim: Eccentricity Limit Flag,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN st_spectype:    Spectral Type,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN st_rad:         Stellar Radius [Solar Radius],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN st_raderr1:     Stellar Radius Upper Unc. [Solar Radius],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN st_raderr2:     Stellar Radius Lower Unc. [Solar Radius],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN st_radlim:      Stellar Radius Limit Flag,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN st_mass:        Stellar Mass [Solar mass],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN st_masserr1:    Stellar Mass Upper Unc. [Solar mass],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN st_masserr2:    Stellar Mass Lower Unc. [Solar mass],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN st_masslim:     Stellar Mass Limit Flag,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN st_age:         Stellar Age [Gyr],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN st_ageerr1:     Stellar Age Upper Unc. [Gyr],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN st_ageerr2:     Stellar Age Lower Unc. [Gyr],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN st_agelim:      Stellar Age Limit Flag,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN ra:             RA [deg],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN dec:            Dec [deg],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN sy_dist:        Distance [pc],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN sy_disterr1:    Distance [pc] Upper Unc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN sy_disterr2:    Distance [pc] Lower Unc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pl_name,pl_controv_flag,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim,pl_bmassprov,pl_dens,pl_denserr1,pl_denserr2,pl_denslim,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,st_spectype,st_rad,st_raderr1,st_raderr2,st_radlim,st_mass,st_masserr1,st_masserr2,st_masslim,st_age,st_ageerr1,st_ageerr2,st_agelim,ra,dec,sy_dist,sy_disterr1,sy_disterr2
HD 11964 b,0,1945.00000000000,26.00000000000,-26.00000000000,0,3.1600000000,0.1900000000,-0.1900000000,0,1.26000000,,,0,0.62200000,0.05600000,-0.05600000,0,Msini,0.388000,,,0,0.041000,0.047000,-0.047000,0,G9 V CN+1,2.009710,0.104251,-0.088864,0,0.910000,0.123927,-0.105744,0,7.4500,0.7300,-0.7300,0,29.2884252,-10.2434693,33.53690000,0.04280000,-0.04280000
HD 216770 b,0,118.45000000000,0.55000000000,-0.55000000000,0,0.4600000000,0.0100000000,-0.0100000000,0,1.26000000,,,0,0.57000000,0.05000000,-0.05000000,0,Msini,0.355000,,,0,0.370000,0.060000,-0.060000,0,G9 V CN+1,0.930000,0.020000,-0.020000,0,0.740000,0.070000,-0.070000,0,3.1000,,,0,343.9748751,-26.6595286,36.66250000,0.09840000,-0.09790000
HD 11964 c,0,37.91000000000,0.04100000000,-0.04100000000,0,0.2290000000,0.0130000000,-0.0130000000,0,0.48000000,,,0,0.07880000,0.00970000,-0.00970000,0,Msini,0.882000,,,0,0.300000,0.170000,-0.170000,0,G9 V CN+1,2.009710,0.104251,-0.088864,0,0.910000,0.123927,-0.105744,0,7.4500,0.7300,-0.7300,0,29.2884252,-10.2434693,33.53690000,0.04280000,-0.04280000
HD 191939 f,0,2898.00000000000,152.00000000000,-152.00000000000,0,3.7100000000,0.1300000000,-0.1300000000,0,1.18000000,,,0,2.88000000,0.26000000,-0.26000000,0,Msini,2.190000,,,0,0.000000,,,0,G9 V,0.940000,0.020000,-0.020000,0,0.810000,0.040000,-0.040000,0,8.7000,,,-1,302.0256247,66.8503014,53.60890000,0.07330000,-0.07310000
HD 30669 b,0,1684.00000000000,61.00000000000,-61.00000000000,0,2.6900000000,0.0800000000,-0.0800000000,0,1.27000000,,,0,0.47000000,0.06000000,-0.06000000,0,Msini,0.281000,,,0,0.180000,0.150000,-0.150000,0,G9 V,0.910000,0.040000,-0.040000,0,0.920000,0.030000,-0.030000,0,4.8000,4.0000,-4.0000,0,72.1198522,-28.4190757,58.08440000,0.08780000,-0.08760000
HD 164922 b,0,1207.00000000000,4.00000000000,-5.00000000000,0,2.1600000000,0.0300000000,-0.0300000000,0,1.19000000,,,0,0.36497499,0.03146336,-0.03775603,0,Msini,0.271000,,,0,0.080000,0.060000,-0.050000,0,G9 V,0.946000,0.014000,-0.021000,0,0.926000,0.029000,-0.035000,0,9.5800,1.9900,-1.5500,0,270.6304652,26.3104077,22.00160000,0.01520000,-0.01510000
HD 147018 c,0,1008.00000000000,18.00000000000,-18.00000000000,0,1.9220000000,0.0390000000,-0.0390000000,0,1.13000000,,,0,6.56000000,0.32000000,-0.32000000,0,Msini,5.580000,,,0,0.133000,0.011000,-0.011000,0,G9 V,0.937948,0.022735,-0.014395,0,0.927000,0.031000,-0.031000,0,6.3600,4.3300,-4.3300,0,245.7490012,-61.6901291,40.42560000,0.07160000,-0.07130000
HD 63765 b,0,358.00000000000,1.00000000000,-1.00000000000,0,0.9400000000,0.0200000000,-0.0200000000,0,1.27000000,,,0,0.53000000,0.03000000,-0.03000000,0,Msini,0.323000,,,0,0.240000,0.040000,-0.040000,0,G9 V,0.830000,0.010000,-0.010000,0,0.650000,0.010000,-0.010000,0,4.7700,4.0700,-4.0700,0,116.9582617,-54.2653450,32.53760000,0.03280000,-0.03280000
HD 191939 g,0,284.00000000000,10.00000000000,-8.00000000000,0,0.8120000000,0.0280000000,-0.0280000000,0,0.33400000,,,0,0.04247575,0.00629270,-0.00629270,0,Msini,1.420000,,,0,0.030000,0.025000,-0.011000,0,G9 V,0.940000,0.020000,-0.020000,0,0.810000,0.040000,-0.040000,0,8.7000,,,-1,302.0256247,66.8503014,53.60890000,0.07330000,-0.07310000
TOI-199 c,0,273.69000000000,0.26000000000,-0.22000000000,0,0.8070000000,0.0030000000,-0.0030000000,0,1.01000000,,,0,0.28000000,0.02000000,-0.01000000,0,Mass,0.330000,,,0,0.096000,0.008000,-0.009000,0,G9 V,0.820000,0.003000,-0.003000,0,0.936000,0.003000,-0.005000,0,0.8000,1.2000,-0.6000,0,80.1058735,-59.8954326,102.27000000,0.19100000,-0.19000000
TOI-199 b,0,104.85400000000,0.00100000000,-0.00200000000,0,0.4254000000,0.0020000000,-0.0020000000,0,0.81000000,0.00500000,-0.00500000,0,0.17000000,0.02000000,-0.02000000,0,Mass,0.397000,,,0,0.090000,0.010000,-0.020000,0,G9 V,0.820000,0.003000,-0.003000,0,0.936000,0.003000,-0.005000,0,0.8000,1.2000,-0.6000,0,80.1058735,-59.8954326,102.27000000,0.19100000,-0.19000000
HD 191939 e,0,101.12000000000,0.13000000000,-0.13000000000,0,0.4070000000,0.0120000000,-0.0120000000,0,1.16000000,,,0,0.35302068,0.01258541,-0.01258541,0,Msini,0.281000,,,0,0.031000,0.008000,-0.016000,0,G9 V,0.940000,0.020000,-0.020000,0,0.810000,0.040000,-0.040000,0,8.7000,,,-1,302.0256247,66.8503014,53.60890000,0.07330000,-0.07310000
HD 164922 c,0,75.74000000000,0.06000000000,-0.05000000000,0,0.3410000000,0.0040000000,-0.0040000000,0,0.32700000,,,0,0.04090237,0.00943901,-0.00629267,0,Msini,1.460000,,,0,0.120000,0.110000,-0.090000,0,G9 V,0.946000,0.014000,-0.021000,0,0.926000,0.029000,-0.035000,0,9.5800,1.9900,-1.5500,0,270.6304652,26.3104077,22.00160000,0.01520000,-0.01510000
K2-263 b,0,50.81894700000,0.00009400000,-0.00009400000,0,0.2573000000,0.0030000000,-0.0030000000,0,0.21500617,0.01070570,-0.01070570,0,0.04688064,0.00660734,-0.00660734,0,Mass,5.800000,1.300000,-1.100000,0,0.150000,,,1,G9 V,0.850000,0.020000,-0.020000,0,0.880000,0.030000,-0.030000,0,7.0000,4.0000,-4.0000,0,129.6821253,15.6806039,162.48100000,1.38000000,-1.35700000
K2-24 c,0,42.33910000000,0.00120000000,-0.00120000000,0,0.2470000000,0.0040000000,-0.0040000000,0,0.66910518,0.02676421,-0.02676421,0,0.04845358,0.00597804,-0.00566340,0,Mass,0.200000,0.040000,-0.030000,0,0.070000,,,1,G9 V,1.160000,0.040000,-0.040000,0,1.070000,0.060000,-0.060000,0,5.1000,1.9000,-1.9000,0,242.5734559,-24.9906029,170.56200000,1.36000000,-1.33800000
HD 147018 b,0,44.23600000000,0.00800000000,-0.00800000000,0,0.2388000000,0.0039000000,-0.0039000000,0,1.19000000,,,0,2.12000000,0.07000000,-0.07000000,0,Msini,1.540000,,,0,0.468600,0.008100,-0.008100,0,G9 V,0.937948,0.022735,-0.014395,0,0.927000,0.031000,-0.031000,0,6.3600,4.3300,-4.3300,0,245.7490012,-61.6901291,40.42560000,0.07160000,-0.07130000
HD 164922 e,0,41.76300000000,0.01200000000,-0.01200000000,0,0.2292000000,0.0026000000,-0.0027000000,0,0.28800000,,,0,0.03310000,0.00310000,-0.00310000,0,Msini,1.720000,,,0,0.086000,0.083000,-0.060000,0,G9 V,1.001813,0.021826,-0.021826,0,0.921146,0.031836,-0.031836,0,9.5800,1.9900,-1.5500,0,270.6304652,26.3104077,22.00160000,0.01520000,-0.01510000
HD 191939 d,0,38.35303700000,0.00006000000,-0.00006000000,0,0.2132000000,0.0065000000,-0.0061000000,0,0.26719646,0.00624499,-0.00624499,0,0.00880979,0.00188781,-0.00188781,0,Mass,0.570000,0.130000,-0.130000,0,0.031000,0.018000,-0.012000,0,G9 V,0.940000,0.020000,-0.020000,0,0.810000,0.040000,-0.040000,0,8.7000,,,-1,302.0256247,66.8503014,53.60890000,0.07330000,-0.07310000
K2-32 d,0,31.71701000000,0.00101000000,-0.00096000000,0,0.1842200000,0.0015200000,-0.0014400000,0,0.31082220,0.00999199,-0.01150863,0,0.02108056,0.00786588,-0.00786588,0,Mass,0.870000,0.350000,-0.340000,0,0.050000,0.053000,-0.035000,0,G9 V,0.860000,0.020000,-0.020000,0,0.830000,0.020000,-0.020000,0,7.9000,4.5000,-4.5000,0,252.4260080,-19.5430504,157.68200000,1.30900000,-1.28800000
HD 191939 c,0,28.57974300000,0.00004500000,-0.00004500000,0,0.1752000000,0.0055000000,-0.0050000000,0,0.28503930,0.00669106,-0.00669106,0,0.02517081,0.00314635,-0.00314635,0,Mass,1.350000,0.200000,-0.200000,0,0.034000,0.034000,-0.013000,0,G9 V,0.940000,0.020000,-0.020000,0,0.810000,0.040000,-0.040000,0,8.7000,,,-1,302.0256247,66.8503014,53.60890000,0.07330000,-0.07310000
K2-24 b,0,20.88977000000,0.00034000000,-0.00035000000,0,0.1540000000,0.0020000000,-0.0020000000,0,0.48175573,0.01784280,-0.01784280,0,0.05978039,0.00692194,-0.00660731,0,Mass,0.640000,0.120000,-0.100000,0,0.060000,0.010000,-0.010000,0,G9 V,1.160000,0.040000,-0.040000,0,1.070000,0.060000,-0.060000,0,5.1000,1.9000,-1.9000,0,242.5734559,-24.9906029,170.56200000,1.36000000,-1.33800000
K2-32 c,0,20.66093000000,0.00080000000,-0.00079000000,0,0.1384300000,0.0011500000,-0.0010800000,0,0.27959723,0.01097334,-0.00909985,0,0.02548545,0.00755124,-0.00755124,0,Mass,1.430000,0.480000,-0.450000,0,0.049000,0.046000,-0.035000,0,G9 V,0.860000,0.020000,-0.020000,0,0.830000,0.020000,-0.020000,0,7.9000,4.5000,-4.5000,0,252.4260080,-19.5430504,157.68200000,1.30900000,-1.28800000
Kepler-67 b,0,15.72590000000,0.00011000000,-0.00011000000,0,0.1171000000,0.0015000000,-0.0015000000,0,0.26200000,0.01400000,-0.01400000,0,0.02820000,,,0,M-R relationship,1.940000,,,0,0.000000,,,0,G9 V,0.778000,0.031000,-0.031000,0,0.865000,0.034000,-0.034000,0,1.0000,0.1700,-0.1700,0,294.1533505,46.1663976,1131.19000000,70.63000000,-62.92000000
TOI-421 c,0,16.06754100000,0.00000400000,-0.00000400000,0,0.1170000000,0.0018000000,-0.0018000000,0,0.45410017,0.00624499,-0.00624499,0,0.04436356,0.00440489,-0.00440489,0,Mass,0.589957,0.066163,-0.066163,0,0.190000,0.040000,-0.040000,0,G9 V,0.866000,0.006000,-0.006000,0,0.833000,0.048000,-0.054000,0,10.9000,2.9000,-5.2000,0,81.8532824,-14.2767404,74.79690000,0.20410000,-0.20290000
HD 164922 d,0,12.45800000000,0.00300000000,-0.00300000000,0,0.1030000000,0.0010000000,-0.0010000000,0,0.16300000,,,0,0.01258534,0.00314634,-0.00314634,0,Msini,3.590000,,,0,0.120000,0.130000,-0.080000,0,G9 V,0.946000,0.014000,-0.021000,0,0.926000,0.029000,-0.035000,0,9.5800,1.9900,-1.5500,0,270.6304652,26.3104077,22.00160000,0.01520000,-0.01510000
K2-19 c,0,11.89930000000,0.00080000000,-0.00080000000,0,0.0971000000,0.0016000000,-0.0016000000,0,0.36577813,0.01784284,-0.01784284,0,0.03398060,0.00188781,-0.00188781,0,Mass,0.940000,0.460000,-0.190000,0,0.210000,0.030000,-0.030000,0,G9 V,0.820000,0.030000,-0.030000,0,0.880000,0.030000,-0.030000,0,8.0000,,,-1,174.9602543,0.6035960,289.82700000,5.68000000,-5.46900000
TOI-561 c,0,10.77883800000,0.00001800000,-0.00001800000,0,0.0889000000,0.0013000000,-0.0013000000,0,0.25559862,0.00365778,-0.00365778,0,0.01865787,0.00210806,-0.00210806,0,Mass,1.300000,0.200000,-0.200000,0,0.023000,0.034000,-0.017000,0,G9 V,0.843000,0.005000,-0.005000,0,0.806000,0.036000,-0.036000,0,16.1000,2.4000,-3.1000,0,148.1851516,6.2161030,85.79900000,0.49880000,-0.49320000
HD 191939 b,0,8.88032560000,0.00000470000,-0.00000470000,0,0.0804000000,0.0025000000,-0.0023000000,0,0.30422035,0.00669106,-0.00669106,0,0.03146352,0.00220245,-0.00220245,0,Mass,1.400000,0.150000,-0.130000,0,0.031000,0.010000,-0.011000,0,G9 V,0.940000,0.020000,-0.020000,0,0.810000,0.040000,-0.040000,0,8.7000,,,-1,302.0256247,66.8503014,53.60890000,0.07330000,-0.07310000
TOI-1062 c,0,7.97200000000,0.01800000000,-0.02400000000,0,0.0800000000,0.0130000000,-0.0120000000,0,0.27600000,,,0,0.03077132,0.00396440,-0.00371270,0,Msini,1.800000,,,0,0.140000,0.073000,-0.069000,0,G9 V,0.840000,0.090000,-0.090000,0,0.940000,0.020000,-0.020000,0,2.5000,0.3000,-0.3000,0,38.1209678,-78.0236828,82.17330000,0.16350000,-0.16290000
K2-32 b,0,8.99200000000,0.00008000000,-0.00008000000,0,0.0795000000,0.0006600000,-0.0006200000,0,0.47274593,0.01703991,-0.01703991,0,0.04719528,0.00566343,-0.00534880,0,Mass,0.550000,0.100000,-0.080000,0,0.030000,0.032000,-0.021000,0,G9 V,0.860000,0.020000,-0.020000,0,0.830000,0.020000,-0.020000,0,7.9000,4.5000,-4.5000,0,252.4260080,-19.5430504,157.68200000,1.30900000,-1.28800000
K2-19 b,0,7.92220000000,0.00010000000,-0.00010000000,0,0.0740000000,0.0012000000,-0.0012000000,0,0.62449925,0.01784284,-0.01784284,0,0.10194180,0.00534880,-0.00534880,0,Mass,0.334000,0.081000,-0.077000,0,0.200000,0.030000,-0.030000,0,G9 V,0.820000,0.030000,-0.030000,0,0.880000,0.030000,-0.030000,0,8.0000,,,-1,174.9602543,0.6035960,289.82700000,5.68000000,-5.46900000
TOI-421 b,0,5.19757600000,0.00000500000,-0.00000500000,0,0.0554000000,0.0010000000,-0.0010000000,0,0.23552543,0.00713713,-0.00713713,0,0.02108056,0.00188781,-0.00188781,0,Mass,2.040038,0.275681,-0.275681,0,0.130000,0.050000,-0.050000,0,G9 V,0.866000,0.006000,-0.006000,0,0.833000,0.048000,-0.054000,0,10.9000,2.9000,-5.2000,0,81.8532824,-14.2767404,74.79690000,0.20410000,-0.20290000
TOI-1062 b,0,4.11296000000,0.00150000000,-0.00150000000,0,0.0520000000,0.0240000000,-0.0250000000,0,0.20207011,0.00856456,-0.00811849,0,0.03193547,0.00254855,-0.00264294,0,Mass,4.850000,0.840000,-0.740000,0,0.177000,0.067000,-0.064000,0,G9 V,0.840000,0.090000,-0.090000,0,0.940000,0.020000,-0.020000,0,2.5000,0.3000,-0.3000,0,38.1209678,-78.0236828,82.17330000,0.16350000,-0.16290000
K2-32 e,0,4.34934000000,0.00039000000,-0.00039000000,0,0.0489900000,0.0004100000,-0.0003800000,0,0.10812758,0.00463914,-0.00410385,0,0.00660734,0.00409026,-0.00346099,0,Mass,6.300000,4.130000,-3.490000,0,0.043000,0.048000,-0.030000,0,G9 V,0.860000,0.020000,-0.020000,0,0.830000,0.020000,-0.020000,0,7.9000,4.5000,-4.5000,0,252.4260080,-19.5430504,157.68200000,1.30900000,-1.28800000
CoRoT-7 c,0,3.69800000000,0.00300000000,-0.00300000000,0,0.0460000000,,,0,0.25300000,,,0,0.02642922,0.00283170,-0.00283170,0,Mass,2.040000,,,0,0.000000,,,0,G9 V,0.864273,0.053165,-0.040252,0,0.899000,0.122462,-0.095241,0,1.8000,0.5000,-0.6000,0,100.9561682,-1.0630076,159.90600000,0.91700000,-0.90600000
K2-19 d,0,2.50810000000,0.00020000000,-0.00020000000,0,0.0344000000,0.0006000000,-0.0006000000,0,0.09902774,0.00446071,-0.00446071,0,0.03146352,,,1,Mass,51.400000,,,1,0.000000,,,0,G9 V,0.820000,0.030000,-0.030000,0,0.880000,0.030000,-0.030000,0,8.0000,,,-1,174.9602543,0.6035960,289.82700000,5.68000000,-5.46900000
CoRoT-18 b,0,1.90006930000,0.00000280000,-0.00000280000,0,0.0295000000,0.0016000000,-0.0016000000,0,1.31000000,0.18000000,-0.18000000,0,3.47000000,0.38000000,-0.38000000,0,Mass,2.200000,0.800000,-0.800000,0,0.080000,,,1,G9 V,0.883000,0.025000,-0.031000,0,0.861000,0.061000,-0.061000,0,0.6000,0.0000,-0.6000,0,98.1724172,-0.0316045,764.88900000,27.61400000,-25.78400000
HATS-15 b,0,1.74748753000,0.00000094000,-0.00000094000,0,0.0271200000,0.0002300000,-0.0002300000,0,1.10500000,0.04000000,-0.04000000,0,2.17000000,0.15000000,-0.15000000,0,Mass,1.970000,0.240000,-0.240000,0,0.126000,,,1,G9 V,0.922000,0.027000,-0.027000,0,0.871000,0.023000,-0.023000,0,11.0000,1.4000,-2.0000,0,311.0920041,-19.4375266,1139.55000000,99.70000000,-85.11000000
CoRoT-7 b,0,0.85359163000,0.00000000600,-0.00000000600,0,0.0170160000,0.0001700000,-0.0000360000,0,0.15000000,0.01000000,-0.01000000,0,0.01282637,0.00320869,-0.00320869,0,Mass,9.355000,0.235000,-0.235000,0,0.000000,,,0,G9 V,0.830000,0.040000,-0.040000,0,0.820000,0.170000,-0.170000,0,1.8000,0.5000,-0.6000,0,100.9561682,-1.0630076,159.90600000,0.91700000,-0.90600000
TOI-561 b,0,0.44656970000,0.00000030000,-0.00000030000,0,0.0106400000,0.0001600000,-0.0001600000,0,0.12463221,0.00240878,-0.00240878,0,0.00635563,0.00072366,-0.00072366,0,Mass,4.100000,0.500000,-0.500000,0,0.000000,,,0,G9 V,0.843000,0.005000,-0.005000,0,0.806000,0.036000,-0.036000,0,16.1000,2.4000,-3.1000,0,148.1851516,6.2161030,85.79900000,0.49880000,-0.49320000
HD 142022 A b,0,1928.00000000000,46.00000000000,-46.00000000000,0,2.9300000000,0.0700000000,-0.0700000000,0,1.15000000,,,0,4.51000000,0.91000000,-0.61000000,0,Mass,3.670000,,,0,0.530000,0.200000,-0.200000,0,G9 IV-V,1.040000,0.030000,-0.030000,0,0.900000,0.050000,-0.050000,0,7.0000,4.0000,-4.0000,0,242.5481731,-84.2317494,34.28020000,0.03150000,-0.03150000
